0.892044,-46,366,310,-81,82,7910,982,-113,-2233
0.895380,-53,354,311,-71,69,7903,987,-116,-2270
0.896922,-59,363,318,-71,82,7909,987,-116,-2270
0.898585,-69,363,316,-73,96,7888,987,-116,-2270
0.900241,-75,369,303,-67,91,7901,1015,-123,-2254
0.901797,-84,385,309,-67,87,7903,1015,-123,-2254
0.905009,-86,388,297,-67,73,7886,1015,-123,-2254
0.906693,-80,380,298,-66,90,7881,988,-131,-2214
0.908397,-65,392,302,-68,101,7917,988,-131,-2214
0.909938,-58,392,298,-61,94,7916,988,-131,-2214
0.913139,-63,394,298,-56,77,7896,966,-95,-2261
0.914890,-67,387,298,-71,85,7892,966,-95,-2261
0.916479,-59,370,322,-75,95,7906,966,-95,-2261
0.918027,-43,383,315,-66,87,7912,983,-131,-2224
0.921364,-51,391,308,-70,78,7913,983,-131,-2224
0.922907,-63,382,317,-71,85,7901,983,-131,-2224
0.924580,-63,382,334,-79,91,7895,1004,-131,-2213
0.926191,-70,390,334,-79,91,7895,1004,-131,-2213
0.927877,-75,388,314,-77,94,7902,1004,-131,-2213
0.931198,-72,386,312,-68,68,7905,1004,-131,-2213
0.932839,-65,399,307,-70,82,7892,1011,-110,-2220
0.936117,-75,379,312,-61,107,7895,1011,-110,-2220
0.937799,-84,381,316,-70,95,7882,1011,-110,-2220
0.939463,-74,385,321,-67,74,7904,1029,-135,-2195
0.941004,-72,394,333,-78,71,7903,1029,-135,-2195
0.944319,-86,386,314,-67,88,7897,1029,-135,-2195
0.945905,-109,371,317,-64,87,7891,1017,-118,-2239
0.947486,-83,378,316,-77,80,7893,1017,-118,-2239
0.949116,-78,384,306,-69,78,7901,1017,-118,-2239
0.950823,-91,383,303,-63,86,7896,1014,-116,-2214
0.953929,-83,372,304,-62,94,7890,1014,-116,-2214
0.955487,-83,350,311,-71,93,7904,1014,-116,-2214
0.957034,-78,361,308,-66,76,7907,994,-135,-2163
0.960413,-77,375,296,-59,86,7915,994,-135,-2163
0.961972,-80,367,307,-72,83,7903,994,-135,-2163
0.965297,-64,369,314,-61,85,7881,1029,-114,-2199
0.966894,-66,373,322,-76,93,7915,1029,-114,-2199
0.968579,-70,378,315,-57,78,7924,1029,-114,-2199
0.970193,-51,373,310,-74,83,7906,994,-97,-2212
0.971880,-58,391,311,-86,80,7911,994,-97,-2212
0.975227,-58,391,311,-86,80,7911,994,-97,-2212
0.976793,-82,402,312,-75,79,7918,994,-97,-2196
0.978480,-71,382,318,-52,75,7905,991,-120,-2196
0.980032,-75,371,319,-61,79,7900,991,-120,-2196
0.983319,-66,394,321,-77,82,7882,991,-120,-2196
0.984902,-64,392,317,-74,90,7898,1006,-109,-2175
0.986570,-78,374,325,-75,71,7911,1006,-109,-2175
0.988112,-67,376,307,-90,66,7910,1006,-109,-2175
0.991454,-82,381,302,-73,83,7898,1016,-101,-2200
0.992999,-78,379,333,-77,103,7876,1016,-101,-2200
0.994668,-73,373,333,-70,98,7890,1016,-101,-2200
0.996338,-71,388,320,-63,74,7896,1011,-117,-2204
0.999581,-73,390,308,-76,81,7902,1011,-117,-2204
1.001122,-72,383,302,-84,84,7891,1011,-117,-2204
1.004498,-70,358,311,-71,84,7892,993,-115,-2224
1.006095,-66,346,313,-64,78,7899,993,-115,-2224
1.007766,-66,385,314,-65,89,7916,993,-115,-2224
1.009454,-69,401,322,-69,90,7901,983,-120,-2161
1.010997,-70,386,317,-59,94,7893,983,-120,-2161
1.014267,-70,368,303,-63,94,7900,983,-120,-2161
1.015896,-70,368,303,-63,94,7900,994,-116,-2174
1.017559,-68,378,295,-78,93,7892,994,-116,-2174
1.019205,-55,406,313,-67,68,7906,994,-116,-2174
1.020762,-64,417,307,-75,81,7895,994,-116,-2174
1.023925,-60,385,304,-75,104,7908,1002,-133,-2164
1.025597,-63,373,311,-63,69,7919,1002,-133,-2164
1.027242,-76,366,319,-63,82,7907,1002,-133,-2164
1.028789,-46,371,317,-76,74,7886,1008,-120,-2163
1.031993,-69,378,322,-71,93,7873,1008,-120,-2163
1.033660,-75,393,327,-55,96,7903,1008,-120,-2163
1.034988,-71,403,315,-79,82,7925,1005,-117,-2182
1.039287,-63,380,304,-80,78,7910,1005,-117,-2182
1.040903,-70,360,305,-73,90,7906,1005,-117,-2182
1.042568,-58,389,320,-74,96,7901,999,-123,-2172
1.044109,-52,390,325,-62,92,7907,999,-123,-2172
1.047429,-63,389,315,-98,69,7891,999,-123,-2172
1.048970,-53,375,313,-76,83,7906,1015,-127,-2196
1.050794,-70,383,307,-75,95,7896,1015,-127,-2196
1.051855,-91,396,302,-73,71,7907,1015,-127,-2196
1.054948,-88,399,305,-83,74,7904,997,-125,-2196
1.056493,-88,390,313,-73,79,7899,997,-125,-2196
1.058047,-105,390,313,-73,79,7899,997,-125,-2196
1.061456,-92,371,323,-59,88,7883,993,-90,-2185
1.062530,-75,367,301,-51,91,7882,993,-90,-2185
1.064125,-83,382,299,-58,63,7914,993,-90,-2185
1.065872,-83,383,318,-61,70,7911,993,-90,-2185
1.068989,-79,389,317,-71,78,7887,1005,-110,-2179
1.070536,-92,385,312,-63,91,7882,1005,-110,-2179
1.072142,-88,399,318,-78,74,7864,1005,-110,-2179
